VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge,month,LocationID,Borough,Zone,service_zone
2,2023-01-24 19:38:11,01/24/2023 07:46:19 PM,N,1.0,65,49,1.0,1.24,9.3,2.5,0.5,0.0,0.0,,0.3,12.6,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-22 21:02:59,01/22/2023 09:09:33 PM,N,1.0,66,66,2.0,0.4,7.2,1.0,0.5,0.0,0.0,,1.0,9.7,2.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-19 06:11:28,01/19/2023 06:11:39 AM,N,1.0,76,76,1.0,0.0,2.5,0.0,1.5,0.0,0.0,,1.0,4.0,3.0,1.0,0.0,1,76,Brooklyn,East New York,Boro Zone
2,2023-01-08 15:56:17,01/08/2023 04:14:53 PM,N,1.0,97,188,1.0,3.22,19.8,0.0,0.5,4.12,0.0,,0.3,24.72,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-20 10:17:00,01/20/2023 10:44:00 AM,,,49,162,,8.44,39.84,0.0,0.0,8.72,0.0,,1.0,52.31,,,,1,49,Brooklyn,Clinton Hill,Boro Zone
2,2023-01-06 11:19:47,01/06/2023 11:32:36 AM,N,1.0,97,25,1.0,0.76,12.1,0.0,0.5,2.72,0.0,,1.0,16.32,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-02 15:57:03,01/02/2023 04:19:39 PM,N,1.0,66,67,1.0,7.24,33.8,0.0,0.5,7.06,0.0,,1.0,42.36,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-04 20:16:20,01/05/2023 12:00:00 AM,N,1.0,66,112,1.0,4.44,21.2,1.0,0.5,4.74,0.0,,1.0,28.44,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-28 17:56:24,01/28/2023 06:47:47 PM,N,1.0,97,130,1.0,0.0,41.5,0.0,1.5,0.0,0.0,,1.0,43.0,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-12 17:30:10,01/12/2023 05:31:36 PM,N,1.0,97,97,1.0,0.0,3.7,2.5,0.5,0.0,0.0,,1.0,7.7,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-11 03:35:08,01/11/2023 04:02:51 AM,N,1.0,222,45,1.0,0.0,32.5,0.0,1.5,0.0,0.0,,1.0,34.0,1.0,1.0,0.0,1,222,Brooklyn,Starrett City,Boro Zone
2,2023-01-22 13:33:41,01/22/2023 01:36:31 PM,N,1.0,97,65,1.0,0.19,4.4,0.0,0.5,0.0,0.0,,1.0,5.9,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-13 17:39:26,01/13/2023 06:01:22 PM,N,1.0,97,189,2.0,1.58,19.1,2.5,0.5,4.62,0.0,,1.0,27.72,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-03 15:17:17,01/03/2023 03:30:10 PM,N,1.0,97,49,1.0,1.46,12.1,0.0,0.5,2.72,0.0,,1.0,16.32,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-26 17:41:53,01/26/2023 05:51:05 PM,N,1.0,65,49,1.0,1.27,7.5,1.0,0.5,1.86,0.0,,0.3,11.16,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-26 18:27:47,01/26/2023 06:39:02 PM,N,1.0,97,33,1.0,1.23,11.4,2.5,0.5,1.0,0.0,,1.0,16.4,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-16 03:31:57,01/16/2023 03:33:19 AM,N,5.0,61,61,1.0,0.1,16.0,0.0,0.0,0.0,0.0,,1.0,17.0,2.0,2.0,0.0,1,61,Brooklyn,Crown Heights North,Boro Zone
1,2023-01-28 10:57:17,01/28/2023 11:04:37 AM,N,1.0,97,66,1.0,1.2,7.0,0.0,1.5,0.0,0.0,,1.0,8.5,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-17 21:10:25,01/17/2023 09:47:01 PM,N,1.0,37,250,1.0,0.0,47.5,0.0,1.5,0.0,6.55,,1.0,55.55,1.0,1.0,0.0,1,37,Brooklyn,Bushwick South,Boro Zone
2,2023-01-29 00:12:08,01/29/2023 12:37:41 AM,N,1.0,52,186,1.0,6.33,29.6,1.0,0.5,2.0,0.0,,1.0,36.85,1.0,1.0,2.75,1,52,Brooklyn,Cobble Hill,Boro Zone
2,2023-01-07 13:54:19,01/07/2023 02:07:54 PM,N,1.0,97,189,1.0,1.79,14.2,0.0,0.5,3.14,0.0,,1.0,18.84,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-18 14:45:38,01/18/2023 03:07:08 PM,N,1.0,97,225,1.0,3.01,19.8,0.0,0.5,0.0,0.0,,1.0,21.3,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-08 18:07:00,01/08/2023 06:18:00 PM,,,66,17,,2.14,13.57,0.0,0.0,2.91,0.0,,1.0,17.48,,,,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-19 20:03:00,01/19/2023 08:21:00 PM,,,181,148,,3.25,18.64,0.0,0.0,2.0,0.0,,1.0,24.39,,,,1,181,Brooklyn,Park Slope,Boro Zone
2,2023-01-10 11:33:00,01/10/2023 11:59:00 AM,,,37,138,,8.44,35.8,0.0,0.0,2.0,0.0,,1.0,38.8,,,,1,37,Brooklyn,Bushwick South,Boro Zone
2,2023-01-13 15:21:00,01/13/2023 03:35:00 PM,,,188,35,,1.76,16.61,0.0,0.0,0.29,0.0,,1.0,17.9,,,,1,188,Brooklyn,Prospect-Lefferts Gardens,Boro Zone
2,2023-01-06 20:19:10,01/06/2023 08:32:39 PM,N,1.0,52,181,1.0,2.23,14.2,1.0,0.5,3.34,0.0,,1.0,20.04,1.0,1.0,0.0,1,52,Brooklyn,Cobble Hill,Boro Zone
1,2023-01-09 07:55:42,01/09/2023 08:11:07 AM,N,1.0,52,231,1.0,3.2,18.4,2.75,1.5,4.0,0.0,,1.0,26.65,1.0,1.0,2.75,1,52,Brooklyn,Cobble Hill,Boro Zone
2,2023-01-19 13:53:21,01/19/2023 02:53:19 PM,N,1.0,55,55,1.0,6.42,52.0,0.0,0.5,0.0,0.0,,1.0,53.5,2.0,1.0,0.0,1,55,Brooklyn,Coney Island,Boro Zone
1,2023-01-28 22:27:36,01/28/2023 10:50:00 PM,N,1.0,255,106,2.0,6.2,28.9,1.0,1.5,0.0,0.0,,1.0,31.4,1.0,1.0,0.0,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-01 17:30:25,01/01/2023 05:44:27 PM,N,1.0,97,181,1.0,1.94,14.2,0.0,0.5,3.14,0.0,,1.0,18.84,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-12 19:03:34,01/12/2023 07:34:19 PM,N,1.0,97,89,1.0,3.63,27.5,2.5,0.5,2.0,0.0,,1.0,33.5,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-11 00:58:00,01/11/2023 01:04:00 AM,,,37,37,,1.22,12.04,0.0,0.0,2.61,0.0,,1.0,15.65,,,,1,37,Brooklyn,Bushwick South,Boro Zone
1,2023-01-23 15:56:18,01/23/2023 04:26:09 PM,N,1.0,65,181,1.0,1.4,24.0,0.0,1.5,6.35,0.0,,1.0,31.85,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-18 15:26:15,01/18/2023 03:59:40 PM,N,1.0,97,100,1.0,7.96,40.1,0.0,0.5,8.87,0.0,,1.0,53.22,1.0,1.0,2.75,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-21 15:31:10,01/21/2023 03:40:37 PM,N,1.0,65,33,1.0,1.18,10.0,0.0,0.5,0.0,0.0,,1.0,11.5,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-07 21:58:00,01/07/2023 10:11:00 PM,,,36,36,,1.34,12.57,0.0,0.0,0.0,0.0,,1.0,13.57,,,,1,36,Brooklyn,Bushwick North,Boro Zone
2,2023-01-21 20:22:15,01/21/2023 08:35:32 PM,N,1.0,65,79,5.0,3.1,17.0,1.0,0.5,5.56,0.0,,1.0,27.81,1.0,1.0,2.75,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-12 18:37:20,01/12/2023 06:49:21 PM,N,1.0,210,21,1.0,3.26,16.3,2.5,0.5,0.0,0.0,,1.0,20.3,1.0,1.0,0.0,1,210,Brooklyn,Sheepshead Bay,Boro Zone
2,2023-01-14 16:18:05,01/14/2023 04:24:44 PM,N,1.0,97,97,1.0,0.55,7.9,0.0,0.5,2.35,0.0,,1.0,11.75,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-24 14:42:32,01/24/2023 02:52:19 PM,N,1.0,97,97,1.0,1.2,10.7,0.0,0.5,2.88,0.0,,0.3,14.38,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-30 08:39:00,01/30/2023 09:02:00 AM,,,181,65,,2.52,14.9,0.0,0.0,2.0,0.0,,1.0,17.9,,,,1,181,Brooklyn,Park Slope,Boro Zone
2,2023-01-12 12:05:01,01/12/2023 12:18:03 PM,N,5.0,97,181,1.0,1.82,20.0,0.0,0.0,8.8,0.0,,0.3,29.1,1.0,2.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-31 22:21:25,01/31/2023 10:27:35 PM,N,1.0,66,97,5.0,1.57,9.3,1.0,0.5,1.0,0.0,,1.0,12.8,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
2,2023-01-14 17:40:17,01/14/2023 05:50:13 PM,N,1.0,25,181,2.0,1.77,11.4,0.0,0.5,0.0,0.0,,1.0,12.9,2.0,1.0,0.0,1,25,Brooklyn,Boerum Hill,Boro Zone
2,2023-01-27 22:44:00,01/27/2023 11:00:00 PM,,,76,36,,4.04,18.37,0.0,0.0,0.0,0.0,,1.0,19.37,,,,1,76,Brooklyn,East New York,Boro Zone
2,2023-01-03 21:39:24,01/03/2023 10:03:38 PM,N,1.0,66,163,1.0,7.87,35.2,1.0,0.5,0.0,0.0,,1.0,40.45,2.0,1.0,2.75,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-10 14:07:10,01/10/2023 02:24:49 PM,N,1.0,195,106,1.0,0.0,18.5,0.0,1.5,0.0,0.0,,1.0,20.0,1.0,1.0,0.0,1,195,Brooklyn,Red Hook,Boro Zone
2,2023-01-21 19:55:56,01/21/2023 07:55:59 PM,N,5.0,29,264,1.0,0.0,8.0,0.0,0.0,2.7,0.0,,1.0,11.7,1.0,2.0,0.0,1,29,Brooklyn,Brighton Beach,Boro Zone
2,2023-01-22 05:14:42,01/22/2023 06:15:40 AM,N,4.0,112,265,2.0,35.39,208.8,1.0,0.5,0.0,0.0,,1.0,211.3,2.0,1.0,0.0,1,112,Brooklyn,Greenpoint,Boro Zone
2,2023-01-03 11:09:52,01/03/2023 11:33:45 AM,N,1.0,97,40,1.0,2.2,20.5,0.0,0.5,5.5,0.0,,1.0,27.5,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-11 13:56:21,01/11/2023 02:24:01 PM,N,1.0,25,61,1.0,0.0,17.2,0.0,1.5,0.0,0.0,,1.0,18.7,1.0,1.0,0.0,1,25,Brooklyn,Boerum Hill,Boro Zone
2,2023-01-13 08:31:28,01/13/2023 08:56:58 AM,N,1.0,52,163,1.0,8.05,35.9,0.0,0.5,7.89,0.0,,0.3,47.34,1.0,1.0,2.75,1,52,Brooklyn,Cobble Hill,Boro Zone
1,2023-01-24 13:39:50,01/24/2023 01:58:37 PM,N,1.0,65,33,1.0,1.4,13.5,0.0,1.5,3.0,0.0,,1.0,18.0,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-25 11:27:44,01/25/2023 11:32:48 AM,N,1.0,33,40,1.0,0.91,7.2,0.0,0.5,1.74,0.0,,1.0,10.44,1.0,1.0,0.0,1,33,Brooklyn,Brooklyn Heights,Boro Zone
1,2023-01-22 14:43:36,01/22/2023 03:58:23 PM,N,1.0,123,64,1.0,0.0,54.2,0.0,1.5,0.0,0.0,,1.0,55.7,1.0,1.0,0.0,1,123,Brooklyn,Homecrest,Boro Zone
2,2023-01-21 23:26:52,01/21/2023 11:46:43 PM,N,5.0,255,145,1.0,4.46,57.0,0.0,0.0,11.6,0.0,,1.0,69.6,1.0,2.0,0.0,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-21 14:38:30,01/21/2023 03:09:01 PM,N,1.0,255,170,1.0,5.46,33.1,0.0,0.5,7.47,0.0,,1.0,44.82,1.0,1.0,2.75,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
1,2023-01-28 02:47:52,01/28/2023 03:04:01 AM,N,1.0,25,225,3.0,3.5,13.5,0.5,1.5,0.0,0.0,,1.0,15.5,2.0,1.0,0.0,1,25,Brooklyn,Boerum Hill,Boro Zone
1,2023-01-28 09:18:39,01/28/2023 09:32:40 AM,N,1.0,65,181,1.0,2.5,15.6,0.0,1.5,2.5,0.0,,1.0,19.6,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-30 12:36:26,01/30/2023 12:57:40 PM,N,1.0,33,88,1.0,3.05,21.2,0.0,0.5,6.19,0.0,,0.3,30.94,1.0,1.0,2.75,1,33,Brooklyn,Brooklyn Heights,Boro Zone
1,2023-01-31 08:21:21,01/31/2023 09:22:27 AM,N,1.0,91,209,1.0,0.0,33.5,0.0,1.5,0.0,0.0,,1.0,35.0,1.0,1.0,0.0,1,91,Brooklyn,Flatlands,Boro Zone
1,2023-01-29 12:26:03,01/29/2023 01:06:29 PM,N,1.0,62,254,1.0,0.0,56.5,0.0,1.5,0.0,6.55,,1.0,64.55,1.0,1.0,0.0,1,62,Brooklyn,Crown Heights South,Boro Zone
2,2023-01-19 19:10:48,01/19/2023 07:24:19 PM,N,1.0,97,49,1.0,1.29,12.8,2.5,0.5,3.36,0.0,,1.0,20.16,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-14 13:06:36,01/14/2023 01:19:27 PM,N,1.0,97,188,1.0,2.7,15.6,0.0,1.5,0.0,0.0,,1.0,17.1,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-22 12:27:55,01/22/2023 12:58:57 PM,N,1.0,14,210,1.0,0.0,28.2,0.0,1.5,0.0,0.0,,1.0,29.7,1.0,1.0,0.0,1,14,Brooklyn,Bay Ridge,Boro Zone
2,2023-01-23 17:47:49,01/23/2023 05:58:08 PM,N,1.0,112,80,2.0,1.35,10.7,2.5,0.5,2.94,0.0,,1.0,17.64,1.0,1.0,0.0,1,112,Brooklyn,Greenpoint,Boro Zone
2,2023-01-25 09:31:29,01/25/2023 09:36:00 AM,N,1.0,65,25,1.0,0.86,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-02 09:13:33,01/02/2023 09:16:00 AM,N,1.0,49,49,1.0,0.67,5.1,0.0,0.5,0.0,0.0,,1.0,6.6,2.0,1.0,0.0,1,49,Brooklyn,Clinton Hill,Boro Zone
2,2023-01-27 03:04:11,01/27/2023 03:38:13 AM,N,1.0,80,24,5.0,11.29,46.4,1.0,0.5,11.64,6.55,,1.0,69.84,1.0,1.0,2.75,1,80,Brooklyn,East Williamsburg,Boro Zone
2,2023-01-06 08:06:58,01/06/2023 08:23:06 AM,N,1.0,65,186,1.0,4.43,21.2,0.0,0.5,0.08,0.0,,0.3,24.83,1.0,1.0,2.75,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-16 10:48:54,01/16/2023 11:02:50 AM,N,1.0,33,144,1.0,2.72,15.6,0.0,0.5,3.0,0.0,,1.0,22.85,1.0,1.0,2.75,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-17 16:11:20,01/17/2023 04:39:07 PM,N,1.0,97,14,1.0,5.69,31.0,2.5,0.5,0.0,0.0,,1.0,35.0,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-22 04:55:37,01/22/2023 05:01:24 AM,N,1.0,112,80,5.0,1.17,7.9,1.0,0.5,3.12,0.0,,1.0,13.52,1.0,1.0,0.0,1,112,Brooklyn,Greenpoint,Boro Zone
1,2023-01-10 14:12:17,01/10/2023 02:22:14 PM,N,1.0,97,49,1.0,0.0,15.2,0.0,1.5,0.0,0.0,,1.0,16.7,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-23 17:36:53,01/23/2023 05:57:15 PM,N,1.0,97,257,1.0,2.83,19.8,2.5,0.5,4.0,0.0,,1.0,27.8,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-30 20:19:11,01/30/2023 08:19:14 PM,N,5.0,97,264,1.0,0.0,10.0,0.0,0.0,2.06,0.0,,0.3,12.36,1.0,2.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-13 00:57:28,01/13/2023 01:05:07 AM,N,1.0,36,225,5.0,1.53,10.0,1.0,0.5,2.5,0.0,,1.0,15.0,1.0,1.0,0.0,1,36,Brooklyn,Bushwick North,Boro Zone
2,2023-01-12 20:39:03,01/12/2023 09:11:33 PM,N,1.0,255,100,3.0,6.32,32.4,1.0,0.5,7.53,0.0,,1.0,45.18,1.0,1.0,2.75,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-19 11:24:00,01/19/2023 11:38:00 AM,,,25,195,,2.18,16.68,0.0,0.0,0.29,0.0,,1.0,17.97,,,,1,25,Brooklyn,Boerum Hill,Boro Zone
2,2023-01-28 01:18:03,01/28/2023 01:51:39 AM,N,1.0,36,79,3.0,6.8,34.5,1.0,0.5,7.95,0.0,,1.0,47.7,1.0,1.0,2.75,1,36,Brooklyn,Bushwick North,Boro Zone
1,2023-01-01 03:34:36,01/01/2023 03:50:04 AM,N,1.0,40,249,1.0,4.1,20.5,3.75,1.5,0.0,0.0,,1.0,25.75,2.0,1.0,2.75,1,40,Brooklyn,Carroll Gardens,Boro Zone
1,2023-01-26 21:17:00,01/26/2023 09:23:46 PM,N,1.0,210,29,1.0,1.2,7.9,1.0,1.5,2.05,0.0,,1.0,12.45,1.0,1.0,0.0,1,210,Brooklyn,Sheepshead Bay,Boro Zone
1,2023-01-03 02:39:59,01/03/2023 02:58:52 AM,N,1.0,65,227,1.0,6.5,21.0,0.5,1.5,3.0,0.0,,1.0,26.0,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-17 18:05:41,01/17/2023 06:16:21 PM,N,1.0,97,49,1.0,1.78,12.1,2.5,0.5,3.22,0.0,,1.0,19.32,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-23 11:30:16,01/23/2023 11:37:19 AM,N,1.0,62,61,1.0,1.1,8.6,0.0,0.5,0.0,0.0,,1.0,10.1,2.0,1.0,0.0,1,62,Brooklyn,Crown Heights South,Boro Zone
1,2023-01-14 04:13:13,01/14/2023 04:30:55 AM,N,1.0,25,112,2.0,6.0,19.0,0.5,1.5,6.25,0.0,,1.0,27.25,1.0,1.0,0.0,1,25,Brooklyn,Boerum Hill,Boro Zone
2,2023-01-31 18:53:00,01/31/2023 07:07:00 PM,,,26,25,,4.12,17.57,0.0,0.0,0.0,0.0,,1.0,18.57,,,,1,26,Brooklyn,Borough Park,Boro Zone
1,2023-01-26 09:22:53,01/26/2023 09:48:26 AM,N,5.0,256,137,1.0,3.3,0.01,0.0,1.0,0.0,0.0,,1.0,1.01,2.0,1.0,0.0,1,256,Brooklyn,Williamsburg (South Side),Boro Zone
2,2023-01-22 02:25:07,01/22/2023 02:41:14 AM,N,1.0,112,211,1.0,4.52,22.6,1.0,0.5,5.57,0.0,,1.0,33.42,1.0,1.0,2.75,1,112,Brooklyn,Greenpoint,Boro Zone
2,2023-01-03 18:59:27,01/03/2023 07:08:54 PM,N,1.0,97,49,2.0,1.7,10.7,2.5,0.5,2.94,0.0,,1.0,17.64,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-02 17:43:29,01/02/2023 05:53:42 PM,N,1.0,65,112,1.0,4.27,19.1,0.0,0.5,0.0,0.0,,1.0,20.6,2.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-20 21:56:01,01/20/2023 10:17:16 PM,N,1.0,66,189,1.0,3.53,21.9,1.0,0.5,4.88,0.0,,1.0,29.28,1.0,1.0,0.0,1,66,Brooklyn,DUMBO/Vinegar Hill,Boro Zone
1,2023-01-12 18:08:31,01/12/2023 06:30:27 PM,N,1.0,65,189,3.0,1.8,15.6,2.5,1.5,4.9,0.0,,1.0,24.5,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-27 16:18:00,01/27/2023 05:13:00 PM,,,189,132,,12.85,49.01,0.0,0.0,5.0,0.0,,1.0,55.01,,,,1,189,Brooklyn,Prospect Heights,Boro Zone
2,2023-01-06 20:09:10,01/06/2023 08:19:49 PM,N,1.0,65,49,1.0,1.46,8.5,0.5,0.5,2.45,0.0,,0.3,12.25,1.0,1.0,0.0,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-20 19:18:46,01/20/2023 07:51:50 PM,N,1.0,255,181,1.0,4.19,28.9,2.5,0.5,3.0,0.0,,1.0,35.9,1.0,1.0,0.0,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-17 19:38:40,01/17/2023 07:48:51 PM,N,1.0,97,189,1.0,1.6,8.5,1.0,0.5,0.0,0.0,,0.3,10.3,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-01 04:35:58,01/01/2023 04:40:44 AM,N,1.0,181,181,1.0,1.52,8.6,1.0,0.5,2.22,0.0,,1.0,13.32,1.0,1.0,0.0,1,181,Brooklyn,Park Slope,Boro Zone
2,2023-01-26 17:44:45,01/26/2023 06:28:29 PM,N,1.0,65,230,1.0,8.47,45.0,2.5,0.5,10.35,0.0,,1.0,62.1,1.0,1.0,2.75,1,65,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2023-01-03 17:22:49,01/03/2023 06:09:31 PM,N,1.0,255,132,1.0,12.62,56.9,2.5,0.5,0.0,0.0,,1.0,60.9,2.0,1.0,0.0,1,255,Brooklyn,Williamsburg (North Side),Boro Zone
2,2023-01-27 06:57:35,01/27/2023 07:15:40 AM,N,1.0,33,161,1.0,7.27,30.3,0.0,0.5,8.64,0.0,,1.0,43.19,1.0,1.0,2.75,1,33,Brooklyn,Brooklyn Heights,Boro Zone
2,2023-01-22 00:17:33,01/22/2023 12:31:29 AM,N,1.0,228,133,1.0,2.77,16.3,1.0,0.5,0.0,0.0,,1.0,18.8,2.0,1.0,0.0,1,228,Brooklyn,Sunset Park West,Boro Zone
2,2023-01-17 16:21:00,01/17/2023 04:42:20 PM,N,1.0,97,25,2.0,1.33,11.4,2.5,0.5,0.0,0.0,,1.0,15.4,2.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-16 11:24:10,01/16/2023 11:41:27 AM,N,1.0,97,231,1.0,3.25,19.8,0.0,0.5,4.81,0.0,,1.0,28.86,1.0,1.0,2.75,1,97,Brooklyn,Fort Greene,Boro Zone
1,2023-01-09 09:28:57,01/09/2023 10:47:49 AM,N,1.0,123,168,1.0,0.0,65.2,0.0,1.5,0.0,6.55,,1.0,73.25,1.0,1.0,0.0,1,123,Brooklyn,Homecrest,Boro Zone
2,2023-01-09 20:10:49,01/09/2023 08:18:51 PM,N,1.0,97,49,1.0,1.28,10.0,1.0,0.5,3.12,0.0,,1.0,15.62,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-09 18:37:40,01/09/2023 06:49:40 PM,N,1.0,97,49,1.0,1.42,12.1,2.5,0.5,4.02,0.0,,1.0,20.12,1.0,1.0,0.0,1,97,Brooklyn,Fort Greene,Boro Zone
2,2023-01-02 22:04:00,01/02/2023 10:29:00 PM,,,181,68,,5.61,28.8,0.0,0.0,6.51,0.0,,1.0,39.06,,,,1,181,Brooklyn,Park Slope,Boro Zone
2,2023-01-24 17:26:19,01/24/2023 06:01:48 PM,N,1.0,97,74,1.0,10.45,46.4,2.5,0.5,1.11,0.0,,1.0,54.26,1.0,1.0,2.75,1,97,Brooklyn,Fort Greene,Boro Zone
